shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
S2C,51.29454,16.90917,987
S2C,51.29471,16.90921,988
S2C,51.29486,16.90927,989
S2C,51.29608,16.90989,990
S2C,51.29629,16.91001,991
S2C,51.2964,16.90948,992
S2C,51.29648,16.90931,993
S2C,51.29661,16.90911,994
S2C,51.29667,16.90905,995
S2C,51.29684,16.90897,996
S2C,51.29738,16.90893,997
S2C,51.29773,16.90887,998
S2C,51.29781,16.90884,999
S2C,51.29785,16.90881,1000
S2C,51.29801,16.9086,1001
S2C,51.29856,16.90837,1002
S2C,51.29894,16.90832,1003
S2C,51.29894,16.90835,1004
S2C,51.29895,16.90835,1005
S2C,51.29895,16.9084,1006
S2C,51.29896,16.9084,1007
S2C,51.29896,16.90842,1008
S2C,51.29897,16.90842,1009
S2C,51.29897,16.90844,1010
S2C,51.29898,16.90844,1011
S2C,51.29898,16.90845,1012
S2C,51.29899,16.90845,1013
S2C,51.29899,16.90846,1014
S2C,51.299,16.90846,1015
S2C,51.299,16.90847,1016
S2C,51.29901,16.90847,1017
S2C,51.29902,16.90848,1018
S2C,51.29904,16.90848,1019
S2D,51.29901,16.90818,0
S2D,51.299,16.90818,1
S2D,51.299,16.90819,2
S2D,51.29899,16.90819,3
S2D,51.29899,16.9082,4
S2D,51.29898,16.9082,5
S2D,51.29898,16.90821,6
S2D,51.29897,16.90822,7
S2D,51.29897,16.90823,8
S2D,51.29896,16.90823,9
S2D,51.29896,16.90825,10
S2D,51.29895,16.90826,11
S2D,51.29895,16.9083,12
S2D,51.29894,16.9083,13
S2D,51.29894,16.90832,14
S2D,51.29856,16.90837,15
S2D,51.29801,16.9086,16
S2D,51.29785,16.90881,17
S2D,51.29781,16.90884,18
S2D,51.29773,16.90887,19
S2D,51.29738,16.90893,20
S2D,51.29684,16.90897,21
S2D,51.29667,16.90905,22
S2D,51.29661,16.90911,23
S2D,51.29648,16.90931,24
S2D,51.2964,16.90948,25
S2D,51.29629,16.91001,26
S2D,51.29608,16.90989,27
S2D,51.29486,16.90927,28
S2D,51.29471,16.90921,29
S2D,51.29454,16.90917,30
S2D,51.29419,16.90917,31
S2D,51.29415,16.90918,32
S2D,51.29412,16.9092,33
S2D,51.29362,16.90939,34
S2D,51.29274,16.90985,35
S2D,51.29073,16.91045,36
S2D,51.2906,16.9105,37
S2D,51.29034,16.91058,38
S2D,51.29012,16.9107,39
S2D,51.29001,16.91075,40
S2D,51.28704,16.91298,41
S2D,51.28682,16.91308,42
S2D,51.28656,16.91316,43
S2D,51.28476,16.91345,44
S2D,51.28357,16.91367,45
S2D,51.28332,16.91374,46
S2D,51.28267,16.91388,47
S2D,51.28252,16.91394,48
S2D,51.28246,16.91397,49
S2D,51.28236,16.91404,50
S2D,51.28143,16.91491,51
S2D,51.28107,16.91521,52
S2D,51.28083,16.91538,53
S2D,51.2802,16.91577,54
S2D,51.28004,16.91586,55
S2D,51.28003,16.91586,56
S2D,51.27807,16.91702,57
S2D,51.27779,16.9172,58
S2D,51.2777,16.91727,59
S2D,51.27767,16.9173,60
S2D,51.27756,16.91739,61
S2D,51.27745,16.9175,62
S2D,51.27628,16.91882,63
S2D,51.27539,16.91974,64
S2D,51.27505,16.92002,65
S2D,51.27417,16.92064,66
S2D,51.27398,16.92076,67
S2D,51.27346,16.92112,68
S2D,51.2723,16.92183,69
S2D,51.27195,16.92206,70
S2D,51.2697,16.92343,71
S2D,51.26947,16.92351,72
S2D,51.26943,16.92353,73
S2D,51.26934,16.92355,74
S2D,51.26933,16.92355,75
S2D,51.26835,16.92371,76
S2D,51.26933,16.92355,77
S2D,51.26934,16.92355,78
S2D,51.26943,16.92353,79
S2D,51.26947,16.92351,80
S2D,51.2697,16.92343,81
S2D,51.27195,16.92206,82
S2D,51.2723,16.92183,83
S2D,51.27346,16.92112,84
S2D,51.27398,16.92076,85
S2D,51.27417,16.92064,86
S2D,51.27505,16.92002,87
S2D,51.27539,16.91974,88
S2D,51.27628,16.91882,89
S2D,51.27745,16.9175,90
S2D,51.27756,16.91739,91
S2D,51.27767,16.9173,92
S2D,51.2777,16.91727,93
S2D,51.27779,16.9172,94
S2D,51.27807,16.91702,95
S2D,51.28003,16.91586,96
S2D,51.28004,16.91586,97
S2D,51.2802,16.91577,98
S2D,51.28083,16.91538,99
S2D,51.28107,16.91521,100
S2D,51.28143,16.91491,101
S2D,51.28236,16.91404,102
S2D,51.28246,16.91397,103
S2D,51.28252,16.91394,104
S2D,51.28251,16.91382,105
S2D,51.28251,16.91366,106
S2D,51.28254,16.91318,107
S2D,51.28254,16.91308,108
S2D,51.2826,16.91237,109
S2D,51.2826,16.91215,110
S2D,51.28262,16.91195,111
S2D,51.28257,16.91082,112
S2D,51.28257,16.91054,113
S2D,51.28259,16.91019,114
S2D,51.2827,16.90941,115
S2D,51.28279,16.90902,116
S2D,51.28281,16.9089,117
S2D,51.28317,16.90748,118
S2D,51.28322,16.90718,119
S2D,51.28322,16.90687,120
S2D,51.28321,16.90681,121
S2D,51.28319,16.90674,122
S2D,51.28319,16.90667,123
S2D,51.28316,16.90646,124
S2D,51.28315,16.9062,125
S2D,51.28319,16.90579,126
S2D,51.28338,16.90479,127
S2D,51.28506,16.89877,128
S2D,51.28211,16.89628,129
S2D,51.28055,16.89492,130
S2D,51.28004,16.89452,131
S2D,51.28,16.89448,132
S2D,51.27912,16.89378,133
S2D,51.27905,16.8937,134
S2D,51.27898,16.8936,135
S2D,51.27897,16.89359,136
S2D,51.27839,16.89185,137
S2D,51.27836,16.89181,138
S2D,51.27829,16.89174,139
S2D,51.27812,16.89163,140
S2D,51.27784,16.89155,141
S2D,51.27749,16.89142,142
S2D,51.27733,16.89131,143
S2D,51.27722,16.8912,144
S2D,51.27713,16.89105,145
S2D,51.27708,16.89093,146
S2D,51.27696,16.89076,147
S2D,51.27686,16.89068,148
S2D,51.27669,16.8906,149
S2D,51.27662,16.89062,150
S2D,51.27656,16.89059,151
S2D,51.27639,16.89054,152
S2D,51.27632,16.89053,153
S2D,51.27624,16.89053,154
S2D,51.27605,16.89056,155
S2D,51.27598,16.89058,156
S2D,51.27571,16.89063,157
S2D,51.27568,16.89064,158
S2D,51.27546,16.89078,159
S2D,51.27517,16.89106,160
S2D,51.27496,16.89117,161
S2D,51.27488,16.89122,162
S2D,51.27452,16.89141,163
S2D,51.27447,16.89143,164
S2D,51.27439,16.89148,165
S2D,51.27377,16.8917,166
S2D,51.27313,16.89195,167
S2D,51.27298,16.89199,168
S2D,51.27269,16.89199,169
S2D,51.27237,16.89195,170
S2D,51.27223,16.89191,171
S2D,51.27125,16.89147,172
S2D,51.27085,16.89132,173
S2D,51.27066,16.89129,174
S2D,51.27047,16.89129,175
S2D,51.27029,16.89132,176
S2D,51.27009,16.89138,177
S2D,51.26927,16.89172,178
S2D,51.26655,16.89273,179
S2D,51.26651,16.89274,180
S2D,51.26647,16.89273,181
S2D,51.2664,16.89268,182
S2D,51.26635,16.89251,183
S2D,51.26602,16.89174,184
S2D,51.26577,16.89092,185
S2D,51.26561,16.89053,186
S2D,51.26499,16.8895,187
S2D,51.26482,16.88916,188
S2D,51.26453,16.88851,189
S2D,51.26447,16.88842,190
S2D,51.2644,16.88833,191
S2D,51.2642,16.88816,192
S2D,51.26399,16.88801,193
S2D,51.26371,16.88776,194
S2D,51.26356,16.8876,195
S2D,51.26348,16.88747,196
S2D,51.26328,16.88719,197
S2D,51.26318,16.88711,198
S2D,51.26302,16.88704,199
S2D,51.26291,16.88701,200
S2D,51.26282,16.88695,201
S2D,51.26268,16.88683,202
S2D,51.26218,16.88629,203
S2D,51.26167,16.88577,204
S2D,51.26127,16.88533,205
S2D,51.26111,16.88562,206
S2D,51.26085,16.88599,207
S2D,51.26076,16.88607,208
S2D,51.2607,16.88611,209
S2D,51.26076,16.88607,210
S2D,51.26085,16.88599,211
S2D,51.26111,16.88562,212
S2D,51.26127,16.88533,213
S2D,51.26132,16.8851,214
S2D,51.26111,16.88491,215
S2D,51.26075,16.88448,216
S2D,51.26052,16.88427,217
S2D,51.26032,16.88412,218
S2D,51.26014,16.88401,219
S2D,51.26008,16.88399,220
S2D,51.25986,16.88395,221
S2D,51.25974,16.88394,222
S2D,51.25945,16.88389,223
S2D,51.25938,16.88387,224
S2D,51.25923,16.88378,225
S2D,51.25889,16.88355,226
S2D,51.25888,16.88355,227
S2D,51.25888,16.88354,228
S2D,51.25854,16.8833,229
S2D,51.25813,16.88295,230
S2D,51.25784,16.88279,231
S2D,51.25743,16.88263,232
S2D,51.2573,16.88259,233
S2D,51.25721,16.88255,234
S2D,51.2571,16.88252,235
S2D,51.25709,16.88251,236
S2D,51.25686,16.88244,237
S2D,51.25685,16.88244,238
S2D,51.25635,16.88228,239
S2D,51.25611,16.88223,240
S2D,51.25606,16.88223,241
S2D,51.25602,16.88222,242
S2D,51.25595,16.88222,243
S2D,51.25592,16.88221,244
S2D,51.25497,16.88173,245
S2D,51.25469,16.88161,246
S2D,51.25445,16.88144,247
S2D,51.25402,16.88099,248
S2D,51.25373,16.88065,249
S2D,51.25365,16.88054,250
S2D,51.25342,16.88017,251
S2D,51.25306,16.87945,252
S2D,51.25301,16.87932,253
S2D,51.25261,16.87841,254
S2D,51.25261,16.8784,255
S2D,51.25246,16.87813,256
S2D,51.25216,16.8778,257
S2D,51.25207,16.87762,258
S2D,51.25197,16.87746,259
S2D,51.25163,16.87707,260
S2D,51.25157,16.87696,261
S2D,51.25143,16.87635,262
S2D,51.25143,16.87632,263
S2D,51.25141,16.87625,264
S2D,51.25139,16.87615,265
S2D,51.25137,16.87597,266
S2D,51.25142,16.87467,267
S2D,51.25143,16.87464,268
S2D,51.25143,16.87462,269
S2D,51.25145,16.87456,270
S2D,51.2515,16.87447,271
S2D,51.25152,16.87437,272
S2D,51.25158,16.87348,273
S2D,51.25151,16.86862,274
S2D,51.2515,16.86856,275
S2D,51.2515,16.86854,276
S2D,51.25148,16.86847,277
S2D,51.25145,16.86844,278
S2D,51.25143,16.86843,279
S2D,51.2514,16.86842,280
S2D,51.25125,16.86842,281
S2D,51.25121,16.8684,282
S2D,51.25119,16.8684,283
S2D,51.25117,16.86838,284
S2D,51.25115,16.86837,285
S2D,51.25113,16.86835,286
S2D,51.2476,16.86276,287
S2D,51.24745,16.86248,288
S2D,51.24714,16.86199,289
S2D,51.247,16.86173,290
S2D,51.24687,16.86156,291
S2D,51.24669,16.86126,292
S2D,51.24569,16.85974,293
S2D,51.24475,16.8582,294
S2D,51.24454,16.85789,295
S2D,51.24463,16.85695,296
S2D,51.24465,16.85638,297
S2D,51.24464,16.85629,298
S2D,51.24464,16.85615,299
S2D,51.24451,16.85323,300
S2D,51.2445,16.85254,301
S2D,51.24451,16.8525,302
S2D,51.24451,16.85248,303
S2D,51.24453,16.85245,304
S2D,51.24454,16.85242,305
S2D,51.24456,16.85239,306
S2D,51.24459,16.85236,307
S2D,51.24462,16.85234,308
S2D,51.24569,16.85181,309
S2D,51.24653,16.85127,310
S2D,51.2468,16.85115,311
S2D,51.24691,16.85114,312
S2D,51.24698,16.85114,313
S2D,51.24716,16.85117,314
S2D,51.2479,16.85136,315
S2D,51.24819,16.85145,316
S2D,51.24825,16.85148,317
S2D,51.24831,16.85149,318
S2D,51.24906,16.85148,319
S2D,51.24928,16.85144,320
S2D,51.24951,16.85162,321
S2D,51.25058,16.85206,322
S2D,51.25071,16.8521,323
S2D,51.25073,16.85211,324
S2D,51.25089,16.85215,325
S2D,51.25135,16.85224,326
S2D,51.25154,16.85229,327
S2D,51.25161,16.85233,328
S2D,51.25549,16.85385,329
S2D,51.25582,16.85401,330
S2D,51.25627,16.85416,331
S2D,51.25669,16.85423,332
S2D,51.25759,16.8543,333
S2D,51.25776,16.8543,334
S2D,51.259,16.85423,335
S2D,51.25937,16.85418,336
S2D,51.25977,16.8541,337
S2D,51.25988,16.85407,338
S2D,51.2599,16.85407,339
S2D,51.26009,16.85402,340
S2D,51.26022,16.854,341
S2D,51.26228,16.85357,342
S2D,51.26238,16.85354,343
S2D,51.26243,16.85351,344
S2D,51.26255,16.85341,345
S2D,51.26272,16.85324,346
S2D,51.26274,16.85321,347
S2D,51.26295,16.85308,348
S2D,51.26299,16.85304,349
S2D,51.26305,16.85313,350
S2D,51.26299,16.85304,351
S2D,51.26295,16.85308,352
S2D,51.26274,16.85321,353
S2D,51.26272,16.85324,354
S2D,51.26255,16.85341,355
S2D,51.26243,16.85351,356
S2D,51.26238,16.85354,357
S2D,51.26228,16.85357,358
S2D,51.26022,16.854,359
S2D,51.26009,16.85402,360
S2D,51.2599,16.85407,361
S2D,51.25988,16.85407,362
S2D,51.25977,16.8541,363
S2D,51.25937,16.85418,364
S2D,51.259,16.85423,365
S2D,51.25776,16.8543,366
S2D,51.25759,16.8543,367
S2D,51.25669,16.85423,368
S2D,51.25627,16.85416,369
S2D,51.25582,16.85401,370
S2D,51.25549,16.85385,371
S2D,51.25161,16.85233,372
S2D,51.25154,16.85229,373
S2D,51.25135,16.85224,374
S2D,51.25089,16.85215,375
S2D,51.25073,16.85211,376
S2D,51.25071,16.8521,377
S2D,51.25058,16.85206,378
S2D,51.24951,16.85162,379
S2D,51.24928,16.85144,380
S2D,51.24906,16.85148,381
S2D,51.24831,16.85149,382
S2D,51.24825,16.85148,383
S2D,51.24819,16.85145,384
S2D,51.2479,16.85136,385
S2D,51.24716,16.85117,386
S2D,51.24698,16.85114,387
S2D,51.24691,16.85114,388
S2D,51.2468,16.85115,389
S2D,51.24653,16.85127,390
S2D,51.24569,16.85181,391
S2D,51.24462,16.85234,392
S2D,51.24459,16.85236,393
S2D,51.24456,16.85239,394
S2D,51.24454,16.85242,395
S2D,51.24453,16.85245,396
S2D,51.24451,16.85248,397
S2D,51.24451,16.8525,398
S2D,51.2445,16.85254,399
S2D,51.24451,16.85323,400
S2D,51.24464,16.85615,401
S2D,51.24464,16.85629,402
S2D,51.24465,16.85638,403
S2D,51.24463,16.85695,404
S2D,51.24454,16.85789,405
S2D,51.24411,16.86073,406
S2D,51.24406,16.86118,407
S2D,51.24403,16.86172,408
S2D,51.24401,16.86291,409
S2D,51.24404,16.86371,410
S2D,51.24412,16.86493,411
S2D,51.2443,16.86626,412
S2D,51.2443,16.86648,413
S2D,51.24422,16.86817,414
S2D,51.2442,16.86836,415
S2D,51.24409,16.86901,416
S2D,51.2439,16.86973,417
S2D,51.24302,16.87244,418
S2D,51.2412,16.88083,419
S2D,51.24117,16.88101,420
S2D,51.24116,16.88112,421
S2D,51.24116,16.88129,422
S2D,51.24091,16.88219,423
S2D,51.24083,16.88238,424
S2D,51.24063,16.88258,425
S2D,51.24028,16.88284,426
S2D,51.23935,16.88359,427
S2D,51.23924,16.88369,428
S2D,51.23919,16.88372,429
S2D,51.239,16.88391,430
S2D,51.23866,16.88433,431
S2D,51.23847,16.88461,432
S2D,51.23807,16.88525,433
S2D,51.23798,16.88541,434
S2D,51.23791,16.8855,435
S2D,51.23781,16.8856,436
S2D,51.23774,16.88564,437
S2D,51.23762,16.88569,438
S2D,51.23749,16.88571,439
S2D,51.23727,16.88571,440
S2D,51.23524,16.88559,441
S2D,51.23727,16.88571,442
S2D,51.23749,16.88571,443
S2D,51.23762,16.88569,444
S2D,51.23774,16.88564,445
S2D,51.23781,16.8856,446
S2D,51.23791,16.8855,447
S2D,51.23798,16.88541,448
S2D,51.23807,16.88525,449
S2D,51.23847,16.88461,450
S2D,51.23866,16.88433,451
S2D,51.239,16.88391,452
S2D,51.23919,16.88372,453
S2D,51.23924,16.88369,454
S2D,51.23935,16.88359,455
S2D,51.24028,16.88284,456
S2D,51.24063,16.88258,457
S2D,51.24083,16.88238,458
S2D,51.24091,16.88219,459
S2D,51.241,16.88186,460
S2D,51.24126,16.88179,461
S2D,51.2429,16.88661,462
S2D,51.24382,16.88899,463
S2D,51.24383,16.88903,464
S2D,51.24629,16.89536,465
S2D,51.24662,16.89661,466
S2D,51.24791,16.90208,467
S2D,51.24793,16.90225,468
S2D,51.24794,16.90257,469
S2D,51.24771,16.91009,470
S2D,51.2477,16.91019,471
S2D,51.24757,16.91468,472
S2D,51.24754,16.91502,473
S2D,51.24716,16.92681,474
S2D,51.24714,16.92811,475
S2D,51.24707,16.92892,476
S2D,51.24701,16.92931,477
S2D,51.24694,16.92954,478
S2D,51.24663,16.93017,479
S2D,51.24658,16.93032,480
S2D,51.24655,16.93048,481
S2D,51.24645,16.93231,482
S2D,51.24643,16.93249,483
S2D,51.24641,16.93258,484
S2D,51.24627,16.93254,485
S2D,51.24625,16.93253,486
S2D,51.24614,16.93252,487
S2D,51.24602,16.9325,488
S2D,51.24521,16.93249,489
S2D,51.24508,16.9325,490
S2D,51.24504,16.93253,491
S2D,51.24501,16.93256,492
S2D,51.24494,16.93261,493
S2D,51.24487,16.93264,494
S2D,51.24485,16.93266,495
S2D,51.2448,16.93269,496
S2D,51.24462,16.93285,497
S2D,51.24427,16.93322,498
S2D,51.24152,16.93637,499
S2D,51.23988,16.93812,500
S2D,51.23865,16.93953,501
S2D,51.2383,16.93989,502
S2D,51.23779,16.94034,503
S2D,51.23677,16.9413,504
S2D,51.23593,16.94203,505
S2D,51.23588,16.94208,506
S2D,51.23573,16.94215,507
S2D,51.23564,16.94218,508
S2D,51.23461,16.94239,509
S2D,51.23305,16.9431,510
S2D,51.23288,16.94326,511
S2D,51.23281,16.94334,512
S2D,51.2327,16.94356,513
S2D,51.23264,16.94371,514
S2D,51.23249,16.94352,515
S2D,51.2324,16.94339,516
S2D,51.23232,16.94322,517
S2D,51.23229,16.94312,518
S2D,51.23227,16.94301,519
S2D,51.23223,16.94266,520
S2D,51.23218,16.94157,521
S2D,51.23207,16.94039,522
S2D,51.23201,16.93999,523
S2D,51.23199,16.93995,524
S2D,51.23198,16.93994,525
S2D,51.23196,16.93993,526
S2D,51.23193,16.93992,527
S2D,51.23189,16.93992,528
S2D,51.23116,16.9402,529
S2D,51.23115,16.94021,530
S2D,51.2309,16.94032,531
S2D,51.23075,16.94037,532
S2D,51.23067,16.94039,533
S2D,51.23058,16.94038,534
S2D,51.23053,16.94036,535
S2D,51.2304,16.94026,536
S2D,51.23017,16.93998,537
S2D,51.22938,16.93888,538
S2D,51.22869,16.93786,539
S2D,51.22707,16.93557,540
S2D,51.22662,16.93482,541
S2D,51.22609,16.93384,542
S2D,51.226,16.93364,543
S2D,51.22598,16.93361,544
S2D,51.22533,16.93221,545
S2D,51.22513,16.93173,546
S2D,51.22491,16.93107,547
S2D,51.22461,16.93007,548
S2D,51.2246,16.93005,549
S2D,51.22395,16.92789,550
S2D,51.22387,16.92748,551
S2D,51.22383,16.92675,552
S2D,51.22383,16.92625,553
S2D,51.22384,16.92605,554
S2D,51.22413,16.92429,555
S2D,51.22415,16.92406,556
S2D,51.22423,16.92013,557
S2D,51.22421,16.91957,558
S2D,51.22421,16.91957,559
S2D,51.22422,16.9198,560
S2D,51.22423,16.92013,561
S2D,51.22423,16.92044,562
S2D,51.22421,16.9212,563
S2D,51.22419,16.92209,564
S2D,51.22418,16.92272,565
S2D,51.22416,16.92366,566
S2D,51.22415,16.92406,567
S2D,51.22394,16.92412,568
S2D,51.22383,16.92415,569
S2D,51.22375,16.92416,570
S2D,51.22367,16.92417,571
S2D,51.22356,16.92417,572
S2D,51.22344,16.92416,573
S2D,51.2232,16.92413,574
S2D,51.22264,16.92403,575
S2D,51.22125,16.92382,576
S2D,51.22063,16.92374,577
S2D,51.22014,16.92362,578
S2D,51.21871,16.9234,579
S2D,51.21853,16.92337,580
S2D,51.21789,16.92328,581
S2D,51.21781,16.92328,582
S2D,51.21773,16.92329,583
S2D,51.21772,16.92329,584
S2D,51.21674,16.92337,585
S2D,51.21602,16.92342,586
S2D,51.21593,16.92343,587
S2D,51.21584,16.92344,588
S2D,51.2153,16.92348,589
S2D,51.21521,16.92349,590
S2D,51.21503,16.9235,591
S2D,51.21422,16.92356,592
S2D,51.21395,16.92358,593
S2D,51.21368,16.92361,594
S2D,51.2135,16.92362,595
S2D,51.21322,16.92365,596
S2D,51.2131,16.92367,597
S2D,51.21302,16.92369,598
S2D,51.21293,16.92373,599
S2D,51.2128,16.9238,600
S2D,51.21265,16.92389,601
S2D,51.21263,16.9239,602
S2D,51.21238,16.92404,603
S2D,51.21229,16.9241,604
S2D,51.21223,16.92415,605
S2D,51.21214,16.9242,606
S2D,51.21207,16.92425,607
S2D,51.21205,16.92428,608
S2D,51.21203,16.9243,609
S2D,51.21203,16.92431,610
S2D,51.21199,16.92435,611
S2D,51.21194,16.92443,612
S2D,51.2119,16.92449,613
S2D,51.21188,16.92454,614
S2D,51.21186,16.92459,615
S2D,51.21185,16.92463,616
S2D,51.21182,16.92479,617
S2D,51.21179,16.92506,618
S2D,51.21179,16.9252,619
S2D,51.21177,16.92549,620
S2D,51.21172,16.92634,621
S2D,51.21171,16.92663,622
S2D,51.21169,16.92698,623
S2D,51.21166,16.92754,624
S2D,51.21152,16.93061,625
S2D,51.21142,16.93175,626
S2D,51.21125,16.93338,627
S2D,51.21119,16.93406,628
S2D,51.21113,16.93477,629
S2D,51.21108,16.93526,630
S2D,51.21107,16.93542,631
S2D,51.21106,16.93552,632
S2D,51.21107,16.93561,633
S2D,51.2111,16.93568,634
S2D,51.21116,16.93579,635
S2D,51.21128,16.93597,636
S2D,51.21142,16.93618,637
S2D,51.21153,16.93635,638
S2D,51.21162,16.93649,639
S2D,51.21171,16.93665,640
S2D,51.21175,16.93677,641
S2D,51.21181,16.93693,642
S2D,51.21196,16.93743,643
S2D,51.21204,16.93769,644
S2D,51.21209,16.93784,645
S2D,51.21216,16.93801,646
S2D,51.21219,16.93805,647
S2D,51.21226,16.93817,648
S2D,51.2123,16.93825,649
S2D,51.21232,16.93831,650
S2D,51.21233,16.93833,651
S2D,51.21234,16.93837,652
S2D,51.21234,16.93842,653
S2D,51.21234,16.93847,654
S2D,51.21233,16.93854,655
S2D,51.21228,16.93877,656
S2D,51.21217,16.93925,657
S2D,51.21205,16.93967,658
S2D,51.21197,16.93993,659
S2D,51.21195,16.94003,660
S2D,51.21193,16.94011,661
S2D,51.21192,16.9402,662
S2D,51.21192,16.94025,663
S2D,51.21192,16.94035,664
S2D,51.21197,16.9411,665
S2D,51.21198,16.94123,666
S2D,51.212,16.94191,667
S2D,51.21201,16.94241,668
S2D,51.21203,16.94288,669
S2D,51.21205,16.94308,670
S2D,51.21207,16.94321,671
S2D,51.21208,16.94329,672
S2D,51.21209,16.94333,673
S2D,51.2121,16.94338,674
S2D,51.21214,16.94342,675
S2D,51.21218,16.94344,676
S2D,51.21226,16.94347,677
S2D,51.2126,16.94354,678
S2D,51.21286,16.94361,679
S2D,51.21295,16.94364,680
S2D,51.21298,16.94365,681
S2D,51.213,16.94366,682
S2D,51.21301,16.94368,683
S2D,51.21302,16.9437,684
S2D,51.21305,16.94375,685
S2D,51.21307,16.94379,686
S2D,51.21308,16.94384,687
S2D,51.21309,16.94389,688
S2D,51.21309,16.94396,689
S2D,51.2131,16.94416,690
S2D,51.2131,16.9447,691
S2D,51.2131,16.94563,692
S2D,51.21311,16.94601,693
S2D,51.21312,16.94622,694
S2D,51.21313,16.94636,695
S2D,51.21314,16.94648,696
S2D,51.21316,16.94661,697
S2D,51.21318,16.94674,698
S2D,51.21331,16.94755,699
S2D,51.21343,16.94823,700
S2D,51.21353,16.94871,701
S2D,51.21365,16.94926,702
S2D,51.21391,16.95028,703
S2D,51.21394,16.95037,704
S2D,51.21396,16.95043,705
S2D,51.214,16.95053,706
S2D,51.21404,16.95063,707
S2D,51.2141,16.95077,708
S2D,51.21422,16.95098,709
S2D,51.21434,16.95117,710
S2D,51.21437,16.95122,711
S2D,51.21459,16.95158,712
S2D,51.2155,16.95305,713
S2D,51.21459,16.95158,714
S2D,51.21437,16.95122,715
S2D,51.21434,16.95117,716
S2D,51.21422,16.95098,717
S2D,51.2141,16.95077,718
S2D,51.21404,16.95063,719
S2D,51.214,16.95053,720
S2D,51.21396,16.95043,721
S2D,51.21394,16.95037,722
S2D,51.21391,16.95028,723
S2D,51.21365,16.94926,724
S2D,51.21353,16.94871,725
S2D,51.21343,16.94823,726
S2D,51.21331,16.94755,727
S2D,51.21318,16.94674,728
S2D,51.21316,16.94661,729
S2D,51.21314,16.94648,730
S2D,51.21313,16.94636,731
S2D,51.21312,16.94622,732
S2D,51.21311,16.94601,733
S2D,51.2131,16.94563,734
S2D,51.2131,16.9447,735
S2D,51.2131,16.94416,736
S2D,51.21309,16.94396,737
S2D,51.21309,16.94389,738
S2D,51.21308,16.94384,739
S2D,51.21307,16.94379,740
S2D,51.21305,16.94375,741
S2D,51.21302,16.9437,742
S2D,51.21301,16.94368,743
S2D,51.213,16.94366,744
S2D,51.21298,16.94365,745
S2D,51.21295,16.94364,746
S2D,51.21286,16.94361,747
S2D,51.2126,16.94354,748
S2D,51.21226,16.94347,749
S2D,51.21218,16.94344,750
S2D,51.21214,16.94342,751
S2D,51.2121,16.94338,752
S2D,51.21209,16.94333,753
S2D,51.21208,16.94329,754
S2D,51.21207,16.94321,755
S2D,51.21205,16.94308,756
S2D,51.21203,16.94288,757
S2D,51.21201,16.94241,758
S2D,51.212,16.94191,759
S2D,51.21198,16.94123,760
S2D,51.21197,16.9411,761
S2D,51.21192,16.94035,762
S2D,51.21192,16.94025,763
S2D,51.21192,16.9402,764
S2D,51.21193,16.94011,765
S2D,51.21195,16.94003,766
S2D,51.21197,16.93993,767
S2D,51.21205,16.93967,768
S2D,51.21217,16.93925,769
S2D,51.21228,16.93877,770
S2D,51.21233,16.93854,771
S2D,51.21234,16.93847,772
S2D,51.21234,16.93842,773
S2D,51.21234,16.93837,774
S2D,51.21233,16.93833,775
S2D,51.21232,16.93831,776
S2D,51.2123,16.93825,777
